34460	11719
34461	16864
11212	15067
14569	14698
34462	34253
12426	16348
17783	15677
19965	16725
34463	18360
11848	34464
34465	15940
16866	17429
34466	34467
16805	18533
20044	11056
12404	20057
17987	34468
14791	12847
34469	30006
10895	19668
13231	34470
34471	10802
14519	17342
12338	15469
16609	18170
34472	15082
34473	14688
18562	12889
17998	10821
14804	18685
13539	16626
14624	11018
20026	10764
17461	34474
14794	12253
18826	15170
12098	14362
20497	34475
17505	34476
17380	34477
34478	17939
14532	34479
20364	30803
16990	10507
16773	34480
16856	34481
15501	12719
34482	10572
34483	10927
15286	34484
34485	15233
13743	14469
14628	30228
14410	34486
13945	13696
16806	17248
20004	30465
34487	10589
18878	14251
18807	19020
18593	34488
19649	16705
17730	17292
11129	34489
34490	16083
34491	32139
20382	12100
10574	16757
12743	34492
18666	14392
34493	18335
34494	20763
12854	14739
34495	34467
16719	34496
20298	34497
15678	15402
14706	17738
19654	20058
13887	11663
17627	34467
34498	34499
17850	20570
34500	34501
34502	34503
34504	34505
14697	17472
10796	15109
18930	12790
18444	34506
16526	10709
20850	18464
11035	13614
34507	20238
34508	15970
34509	16284
15987	13075
15267	31634
14333	18801
19181	17384
16554	12189
11903	12285
10782	17336
16942	32909
34510	13466
34511	15265
34512	17736
16305	12531
19464	34513
16464	20308
11138	34514
34515	31819
34516	34479
14397	13908
12366	17043
34517	34518
12374	18679
17392	34503
16876	11380
14562	12768
16792	14377
13256	18088
11828	15270
12165	34519
19112	32893
14035	34520
19405	34051
16696	19831
17660	15250
19924	32932
34521	14711
10587	10773
12362	15115
10556	16229
20405	19798
34522	32999
12928	14688
19994	10783
17696	19226
34523	18675
20532	33777
20156	18721
16901	13824
20714	31884
16418	13906
13250	12803
34524	20042
14926	15013
18415	30978
19354	30468
11065	13204
18606	19303
14075	34525
34526	31884
12557	12375
19068	12593
17277	15366
16323	20338
20809	31638
12180	18368
18247	14906
16220	34527
12733	13466
15665	12625
12448	13096
19731	34528
34529	34530
15998	10572
16817	34531
15816	10508
11021	34532
34533	19214
18364	16618
19526	34534
13828	17178
13686	31453
17398	15170
20564	18480
13412	20941
11158	15898
12280	34477
16278	34535
34536	15317
15594	20897
14223	13700
17683	19299
17211	34537
34538	34539
14492	19543
34540	18578
18321	34541
19156	34467
19274	11077
17274	14682
34542	17837
34543	34496
13025	34544
10512	16590
15411	33431
18071	34479
15365	15463
19568	34545
11809	12073
17706	15973
12308	34546
14581	16239
11890	34547
17346	34548
18251	16705
10954	13015
34549	13167
10690	17750
12634	12719
34550	19439
12435	14657
34551	14495
34552	34503
17030	34553
19526	34554
34555	34419
18810	11640
15846	17836
34556	34557
34558	13700
34559	34476
34560	34561
13073	34562
34563	32950
18626	16284
16925	34564
20209	34565
13863	13535
12018	34488
34566	17106
34567	15242
34568	10802
34569	34570
34571	18649
34572	31025
17628	14688
34573	10922
20538	34454
18450	13480
16368	13922
34574	34467
34575	12084
16612	15903
20191	11380
13426	31779
20607	34576
17634	16685
12027	10927
13315	18617
18126	34577
34578	33754
34498	16140
10867	18921
16114	34579
34580	18904
16497	34581
13636	34582
14923	18977
20611	34479
16063	34583
18451	19701
16973	13663
34584	31928
14136	17893
34585	18988
12847	17066
12397	16177
14246	20189
11280	30355
12681	17939
19149	13959
20558	33160
18535	20571
19012	34586
19676	34581
34587	30603
18119	30071
14145	17541
12802	13266
14668	18366
10603	34588
16025	34589
10565	17774
20039	18872
34590	34591
12050	15541
34592	15594
20754	34593
34594	34595
15657	34596
19012	34597
34598	13233
17194	10523
13879	34503
34599	34600
15474	34601
16316	14400
34602	10746
20841	34603
34604	18986
34605	13045
19723	12437
16170	18106
13615	34606
34607	34608
11783	19831
17856	18962
17741	19377
34609	34610
34611	32967
19195	13846
20347	14580
13382	34503
12983	12939
11357	34612
11314	19881
34613	34614
14434	34615
34616	31886
19628	34617
18621	34618
34619	19431
15863	34620
34621	12010
17696	11813
12269	19597
13063	18989
34622	11512
12263	34623
15943	31462
18828	19185
17580	34624
14969	34514
12100	13942
18896	10837
34625	34626
15615	11587
20158	11314
34627	20993
34628	18645
17657	18457
19572	30192
34629	14926
11391	10515
20366	16968
15449	34630
16897	15092
15148	11227
34631	15912
34632	32605
20898	34528
18971	34633
34634	13466
12424	34635
16138	11315
15014	13770
34636	17660
14707	34637
12592	16446
15293	13366
18003	20628
15079	34638
18230	19535
13940	12875
13221	34639
18136	20635
34640	34641
11457	16177
10701	12551
34642	18590
19366	34643
34644	20095
18745	14711
13566	34645
34646	34647
20157	34648
18297	10867
18329	34649
34650	32602
34651	12903
12231	33491
34652	34653
34654	15370
11470	19769
13766	34655
34656	12329
34657	34658
12466	34659
19662	14848
15402	32032
34660	15871
15304	11764
18596	19419
34661	10724
17984	17549
12756	15152
13352	34662
20215	10633
34663	33508
34664	34665
15883	33958
34666	31749
34667	16042
17496	17591
17105	34668
34669	34670
16016	19171
12358	17566
17517	34671
10572	17824
19375	13399
34672	18327
15293	13446
34673	12317
34674	14982
34675	17653
15799	19496
14278	14234
11423	19148
34676	19381
34677	16599
11022	34678
20014	34467
15176	34679
15938	30912
14933	34680
34681	34682
16990	11149
16673	19134
34683	12718
34644	14265
12461	31919
15235	34684
12030	34685
19908	14342
34686	14712
14922	34687
10732	34688
34689	13938
19624	14339
17989	13258
34690	33109
10988	34691
34692	20603
10671	14688
34693	13096
15971	34648
12372	34694
34695	34696
15072	34697
34698	18520
20508	20250
20086	14441
10857	18954
14062	34699
11724	16941
20358	17104
34700	14799
16377	16230
34701	11307
34702	34464
17328	12389
34703	10657
34704	17292
20634	11512
18008	30431
12510	34705
34706	34707
15363	34708
11121	30452
17942	18961
34709	14906
17943	15465
15962	31998
19294	17493
13173	16130
34652	16826
11494	34467
16682	30974
14841	19029
18219	17817
34710	34711
19833	34496
12295	13308
20127	13027
12345	15968
34712	32802
13200	19714
18006	13370
34713	13234
17744	19012
19008	34714
15937	34514
17343	14235
17953	17836
34715	32630
34672	34716
34717	34718
18648	34591
15520	14803
34719	19019
17801	31229
12515	15572
19852	12078
16145	20373
15943	14267
12314	17206
18935	17818
20809	30962
34720	20223
12878	20160
34721	20104
34722	16483
17517	14848
34723	34724
34654	34488
15841	14836
34725	20863
16070	15968
10818	13042
12553	34726
13833	18606
34727	34515
15534	20529
16045	13286
20882	34006
16917	14009
13767	13036
34551	12299
14298	16599
19672	34728
34729	18605
16959	20878
18637	15133
17397	10917
10699	13327
34730	19082
13018	32796
11675	12204
17695	16999
13338	19236
34731	20337
17519	12124
20937	33074
15123	32143
34732	17484
15699	34492
15981	17629
19678	13573
16819	34671
12114	32570
34733	30573
15898	16418
17414	12713
11785	19913
19723	33515
14377	17544
12954	34464
16048	14922
13443	34734
34735	14792
13765	31750
16654	19146
12830	18472
19923	17887
16424	29945
15986	17776
34736	14926
12919	34737
34738	32067
16993	16224
34654	17536
17259	34739
34740	34741
10827	13683
18162	17660
15542	11695
34742	34743
34744	30231
10531	34745
34746	16737
34747	15761
34701	31802
16650	32544
15415	15139
16690	34748
34749	12495
20655	12755
14285	17769
19932	18462
34750	30826
34751	34345
34752	34476
13502	34753
16384	19919
19272	13524
19307	18685
34754	34085
13974	19548
15450	34547
34755	18628
34756	34757
19099	33101
34758	13428
14530	10687
11842	34759
12929	16518
17013	34760
17040	17455
34761	30058
14770	16990
13320	18394
34762	34699
18332	34711
13615	18998
19558	34688
18677	18795
12520	18733
14191	34763
17451	18447
17750	20456
18156	16346
17148	34764
34765	34766
17986	15999
11946	14074
18630	12666
19166	13167
17534	16636
17105	16413
10739	34767
18490	20190
18548	18980
34768	15973
18799	16780
12433	30171
11511	18202
11455	11150
34769	10709
20693	16956
34770	13812
16927	34771
20622	33279
19920	34503
34772	15663
14940	17504
34773	34774
20256	34775
19387	34503
34776	34777
17980	34778
13364	12724
19073	18501
12084	34779
14499	11562
13752	17106
34780	11093
16125	30784
15730	34467
20156	11033
14732	34731
12304	16950
34781	12063
34782	18076
19959	10920
34570	19650
34632	31086
34783	34784
34785	10670
10782	34786
34787	19360
34788	16519
20096	17955
11138	33707
34789	34790
13871	31736
18711	34791
17660	34792
11170	31952
34793	34794
15848	16354
13961	34795
18656	12418
34796	20107
13752	34479
12950	12523
18962	12663
34797	20456
34798	34799
15959	17773
34800	14817
20327	11547
15841	11049
14018	34801
12199	34802
17980	34477
20764	12378
34803	14649
18297	20117
34804	17665
20370	20344
15888	32232
13175	14290
12852	20160
14891	34805
12333	17883
20218	31667
20120	34806
19143	34807
34808	14926
11205	20329
18625	15276
17318	34809
34677	15871
11674	16042
15590	11563
20722	18372
18595	34672
34810	20160
10652	34606
12439	18139
18649	34571
11074	34811
10805	34812
34813	30463
14569	34670
19439	16700
34814	11376
18990	10917
18445	34815
16411	19447
12266	34816
13426	34817
19706	31325
34818	17324
14004	15930
34608	34607
20684	32538
34819	15981
20068	14621
34820	19867
11261	30547
19932	11536
13222	31455
34821	11851
17512	15650
11934	34514
34822	34823
18017	15389
11218	34824
13235	33072
19420	34825
34826	15366
34827	34828
11493	20399
20538	34467
12174	17343
19631	34829
11326	12107
34830	31544
34831	11471
14314	34832
34833	34834
16918	17991
34835	34836
12496	14267
18079	19222
15646	12151
34837	13816
13738	13801
19756	11143
13088	11703
34838	13123
11611	34653
34839	34479
34840	18202
16319	15786
34841	17248
16485	34763
13747	11379
16340	19454
14710	12903
11462	14922
20420	15930
17816	18159
16446	34842
17229	12569
34843	34588
16867	17161
12249	15013
14412	34844
18883	14060
10581	31601
34716	34845
18768	14411
34846	15124
17882	16978
18614	18588
13070	17292
34847	34848
19310	13239
13511	10565
34849	34850
14722	18579
12896	20298
18114	11840
34851	13267
34852	11224
34736	34853
16246	16026
15212	17111
20089	20117
14074	11142
12505	34828
34854	13050
15393	34588
34855	34856
20860	14605
14900	32638
34857	34728
12827	14590
20154	14963
12363	34858
34859	14355
17096	16826
10882	34638
34860	10983
34861	17263
16932	20695
34862	19523
20896	34863
15786	17300
20690	16780
11775	13940
17513	18381
11972	17939
34864	11151
11109	20898
14936	20081
16174	11015
16242	20898
12338	18392
14722	34865
34758	18484
11063	16059
34866	17258
20644	34633
34867	17640
18475	17836
34868	18662
17837	34869
34870	16480
34871	12067
20504	18391
20044	19758
13957	34245
34872	15274
15764	34873
11286	16511
11947	19697
34874	34875
34876	20019
13512	15904
18319	14926
15579	12513
16886	10837
34877	18310
19442	19714
19033	14854
34878	15092
14785	18575
34879	34880
15318	18732
13996	34881
17417	15786
11574	15011
20689	15871
12485	34882
14264	34883
20433	34816
20334	20367
14465	34884
34885	16685
20534	34464
16769	14922
14421	33565
19784	33855
18327	30887
34886	34887
14659	13234
17240	15520
34888	15122
13025	19668
14190	34889
34890	15871
11523	16849
34483	12109
16039	13423
13311	20968
11689	34891
34765	11225
18173	34777
34892	34893
34731	34894
19228	31451
18477	18372
19035	34895
12630	34896
34897	19247
34898	34899
19105	19864
12151	12253
14542	12958
34900	12253
34901	11433
12150	20309
34902	17660
19869	19611
34903	18447
19748	34688
17141	19061
18820	20663
13130	20852
